,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,mode1_d_mad,mode1_sigma_mad,mode1_n_mad,mode2_d_mad,mode2_sigma_mad,mode2_n_mad,NSD1_sum_mad,NSD2_sum_mad,n_measurements
2416,2018-06-02 01:00:00,13.765371890436462,1.75,92.03785710197188,113.42674707060765,1.75,2615.4199653237856,97.43558385328728,2444.9121147334313,1.8179884433341744,0.01,15.550061700605227,0.01,0.01,75.9086799534798,14.579639887488334,61.192247233057515,12
2417,2018-06-02 03:00:00,24.59169093383166,1.75,89.00626522797774,118.1492334832489,1.75,2410.1995726954083,85.5031468525465,2305.486277632871,4.246647272528147,0.01,24.567652631598946,0.01,0.01,48.55013499085817,14.586976691240707,60.60991962713251,11
2418,2018-06-02 05:00:00,100.0,1.75,720.2374477775811,129.95582778807707,1.75,1721.836636956505,747.0162059604162,1664.4507059379896,0.01,0.01,123.81415420995836,0.01,0.01,69.98920516474368,131.4492794906372,73.59394579253399,11
2419,2018-06-02 07:00:00,33.818323137766015,1.75,205.88015983243503,132.8099782496523,1.75,1984.9204606228568,213.30530412023117,1918.6450224453376,5.839959932031107,0.01,6.14593457611744,0.01,0.01,69.52314045682647,14.855124970145283,55.18310506212197,11
2420,2018-06-02 09:00:00,17.882355092578585,1.75,167.4531340045378,140.80906158280615,1.75,1620.038860901148,150.01412324535906,1526.3806772404464,10.955983113781222,0.01,75.19071679665954,7.999083333153862,0.01,182.98287712476304,59.98656588278752,201.4581209441983,11
2421,2018-06-02 11:00:00,37.101714098457045,1.75,96.56781974984938,148.89360412999696,1.75,1300.8961058234129,154.44931427444163,1234.4440194038452,12.844074744877176,0.01,49.389799949565486,0.01,0.01,86.36536926522535,48.187585057240454,72.42445691625699,9
2422,2018-06-02 13:00:00,20.97039221392209,1.75,226.00257021985863,140.80906158280615,1.75,1171.3749023682126,266.56471334040486,1118.0312449214805,0.5681147270883606,0.01,47.76863641040336,7.999083333153862,0.01,24.7899573590837,68.35991620739594,43.941204504641064,11
2423,2018-06-02 15:00:00,36.565958290787606,1.75,797.2781954104137,148.89360412999696,1.75,1049.2974360929566,768.4689593398452,978.4207555654042,1.6416954803455184,0.01,176.08524161216894,0.39632186155711224,0.01,10.597045367738247,122.76861477546737,9.99019855220223,12
2424,2018-06-02 17:00:00,37.101714098457045,1.75,1882.61614571665,170.59108258671063,1.75,851.4561036186611,1848.0055582308166,785.4224480856027,0.01,0.01,480.06421358472517,0.01,0.01,91.69760114886196,451.04859704930504,80.74446942233203,10
2425,2018-06-02 19:00:00,28.393585692575552,1.75,3574.4028284163296,135.3824446854416,1.75,1212.1487205257897,3208.9777105957755,1168.3601339916763,4.135946338995684,0.01,1004.7663287707185,21.955697614833966,0.01,136.4900090178096,951.3070701523354,173.3249588108688,12
