,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,n_measurements
4923,2019-07-18 09:00:00,15.249053064671498,1.75,230.67316513853748,132.8099782496523,1.466666666666668,574.3552705455414,294.148212398208,578.2946029328934,8
4924,2019-07-18 11:00:00,15.859996803565926,1.75,331.17268951664107,147.79209651163308,1.466666666666668,517.4722521792703,412.7651698113701,516.9191314808209,7
4925,2019-07-18 13:00:00,17.882355092578585,1.75,489.9332144401682,132.8099782496523,1.5333333333333348,505.7309025428803,557.0350381379834,505.2169829557902,8
4926,2019-07-18 15:00:00,18.2733529185564,1.75,583.4839785001205,129.95582778807707,1.500000000000001,431.4764057081598,653.6688089288184,436.2683825384162,11
4927,2019-07-18 17:00:00,24.59169093383166,1.75,499.8119679283448,132.8099782496523,1.466666666666668,421.5402673945562,514.4823414634019,426.1430035952664,9
4928,2019-07-18 19:00:00,37.101714098457045,1.4333333333333345,643.8055433684051,148.19678819999837,1.4333333333333345,424.12422326211606,727.3828592187923,391.0025552496976,8
4929,2019-07-18 21:00:00,42.747342512203495,1.2666666666666673,502.149595209388,148.19678819999868,1.466666666666668,412.832662394698,569.4335459547244,376.5613374036263,9
4930,2019-07-18 23:00:00,28.838338206359808,1.75,335.5856512763378,140.80906158280615,1.75,439.7006185178752,381.3511797157975,406.2082816278176,10
4931,2019-07-19 01:00:00,32.20170209763737,1.75,337.98880765527247,148.89360412999696,1.75,601.9203773768629,369.41250212460295,565.8704480590624,7
4932,2019-07-19 03:00:00,39.65828306979712,1.75,282.84087499039947,148.89360412999696,1.466666666666668,461.3511356464024,349.9009381969879,458.7100793755204,7
4933,2019-07-19 05:00:00,49.25204498655855,1.75,365.9455191580634,148.89360412999696,1.75,629.1922800348527,426.31909650758826,597.0999161773519,9
4934,2019-07-19 07:00:00,15.249053064671498,1.5666666666666682,215.3962288121148,140.80906158280615,1.400000000000001,471.6558028814305,269.413456986268,471.1579595973229,9
4935,2019-07-19 09:00:00,1.6446017626700704,1.3000000000000007,140.35478271944305,139.95970822744383,1.500000000000001,455.620036108277,113.2890360718087,447.8590737703182,8
4936,2019-07-19 11:00:00,1.986975241267653,1.3000000000000007,111.55867084984672,122.76433659014388,1.6666666666666683,537.4902500938339,139.38680742971104,504.1499287613797,10
4937,2019-07-19 13:00:00,26.26729549832092,1.75,219.74603496383983,132.8099782496523,1.400000000000001,324.30042322703247,325.60724637453274,322.6275374455689,9
4938,2019-07-19 15:00:00,25.000295036879663,1.333333333333334,403.7193593636591,149.28992599155407,1.4333333333333345,200.50646342001832,554.3387095954187,186.2785750049146,8
4939,2019-07-19 17:00:00,45.32769807313414,1.3666666666666676,1792.1743328023222,61.34467536819655,1.1333333333333335,34.16752787875623,2124.094798607129,71.63489098565316,9
4940,2019-07-19 19:00:00,53.64643217069766,1.4333333333333345,1738.2694793479736,200.00000000000003,1.3000000000000007,12.818110240431452,2044.5629329247504,25.076801399491824,9
4941,2019-07-19 23:00:00,4.999999999999999,1.2000000000000004,63.92994900637916,68.66408019196597,1.75,8.192447481626473,67.90997907548466,4.871632371177722,9
4942,2019-07-20 01:00:00,4.999999999999999,1.75,65.8755039486092,74.00000000000001,1.75,233.4314825124311,59.92678925178858,221.37996932661576,7
4943,2019-07-20 03:00:00,1.986975241267653,1.3000000000000007,48.83600025077763,72.23063233650704,1.500000000000001,163.05506388530574,40.26447241223739,156.93641051140068,12
4944,2019-07-20 05:00:00,1.891133682409057,1.2333333333333338,116.09842603939325,74.00000000000001,1.466666666666668,72.33760374719714,108.24069116883724,69.65107430583366,12
4945,2019-07-20 07:00:00,75.33030173383163,1.75,393.22284190388746,98.99999999999994,1.75,75.09328492144414,418.7332201673762,72.29178592159661,8
4946,2019-07-20 09:00:00,2.544155105513247,1.75,70.792573427574,111.43741001281846,1.633333333333335,173.19048906655792,73.74591887761258,156.43336436443374,11
4947,2019-07-20 11:00:00,4.999999999999999,1.5666666666666682,131.56070345164306,93.50424203083216,1.3666666666666676,172.81122121664214,133.6373861720994,155.62608910717483,10
4948,2019-07-20 13:00:00,1.891133682409057,1.3000000000000007,57.85858218488336,98.5379758745488,1.75,122.40436582234588,56.89994773881671,109.59793244153236,9
4949,2019-07-20 15:00:00,1.713096304160028,1.75,80.35495370748198,116.7281915094273,1.6666666666666683,659.5920676736023,89.57628024075937,650.5853865568308,11
4950,2019-07-20 17:00:00,1.986975241267653,1.2666666666666673,72.53375556550472,118.1492334832489,1.633333333333335,737.7213947587297,80.02237818808878,718.0316224079495,8
4951,2019-07-20 19:00:00,1.891133682409057,1.4333333333333345,112.04038689660231,124.50971277570416,1.5666666666666682,776.7774789523502,114.50480458041775,782.1571516838795,10
4952,2019-07-20 21:00:00,5.863431328076321,1.3000000000000007,127.64736066538096,125.26530696535016,1.5333333333333348,826.8980307159283,121.30092403060624,829.1321391481941,10
4953,2019-07-20 23:00:00,27.948833178791297,1.333333333333334,208.751538725732,129.95582778807707,1.500000000000001,617.2745588873447,222.88199090775373,622.577508188799,11
