,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,mode1_d_max,mode1_d_min,mode1_d_mad,mode2_d_max,mode2_d_min,mode2_d_mad,mode1_NSD_max,mode1_NSD_min,mode1_NSD_mad,mode2_NSD_max,mode2_NSD_min,mode2_NSD_mad,n_measurements
4165,2019-05-08 01:00:00,33.818323137766015,1.75,1807.8707936065423,74.00000000000001,1.75,575.6549811189877,2097.309145377726,571.6256682662674,39.65828306979712,28.838338206359808,0.47084663544049477,200.00000000000003,56.022596945248,0.0,2297.301330277516,1707.0665352113483,135.34513582034822,960.3357235388274,97.70604956402654,93.57742736313725,7.0
4166,2019-05-08 03:00:00,47.947329330343166,1.75,1833.9877093854725,208.44909211747301,1.75,78.14118664712979,1987.445853393288,77.90342055170662,49.25204498655855,39.65828306979712,1.3047156562153859,293.9527015970298,74.00000000000001,48.11576766811561,2273.205428670049,1764.9076459271691,123.62825687275142,520.9032159518681,57.619838720069644,10.663443044748561,11.0
4167,2019-05-08 05:00:00,43.63465885440746,1.908333333333335,1628.7202840153186,67.12063682828385,1.5083333333333337,401.514928819694,1768.397684928739,409.8660542928993,46.50672387383336,26.85082798597298,2.8720650194258965,74.00000000000001,60.24127365656768,6.879363171716168,1838.5155117388256,1619.1629538830568,60.38964389974535,800.239650205514,348.2703806136836,38.782589814142,11.0
4168,2019-05-08 07:00:00,33.818323137766015,1.75,961.382807333013,74.00000000000001,1.75,789.2673095487564,1104.0441284716724,791.835374768411,33.818323137766015,24.59169093383166,0.0,74.00000000000001,74.00000000000001,0.0,1265.9401191299933,893.375109715656,118.57470192556752,1029.583786188991,719.2075167451458,72.62785802326528,12.0
4169,2019-05-08 09:00:00,31.32833067206291,1.75,793.1739286603154,74.00000000000001,1.75,589.1719846475264,952.1172338562309,592.3676373909484,33.818323137766015,28.838338206359808,2.4899924657031036,74.00000000000001,74.00000000000001,0.0,1100.5755303737171,907.307850147941,37.48439678694615,664.9794398284735,551.2087518196015,38.67479659235056,9.0
4170,2019-05-08 11:00:00,19.85132690392472,1.908333333333335,802.3310224366637,59.827521634406935,1.8750000000000013,852.6092880601924,944.234630029234,871.007537228902,33.818323137766015,5.884330670083419,13.966996233841298,74.00000000000001,45.65504326881386,14.172478365593076,1239.253382881794,649.2158771766741,295.01875285256,1272.126965892922,469.8881085648819,401.11942866402006,5.0
4171,2019-05-08 13:00:00,6.713821531431786,2.06666666666667,1207.4243446385378,45.65504326881386,1.9666666666666697,1160.8890996971504,1020.5829927269128,1177.6136979018754,9.972130663130926,4.139708962749649,0.8294908613483667,74.00000000000001,43.76767718453145,1.8873660842824123,1741.6469544368842,472.5487786136079,468.4253961949105,1345.1095687613963,833.1414661001905,110.74638975375638,11.0
4172,2019-05-08 15:00:00,5.714388962140871,2.06666666666667,893.4405890485557,43.76767718453145,2.06666666666667,1238.0344811516277,908.0710669075136,1260.8797014061508,24.59169093383166,4.935525951175525,0.7788630109653258,74.00000000000001,43.76767718453145,0.0,1633.93278432176,729.8242470175555,164.62864762153322,1601.0175334416276,746.2450500126467,103.80167892338272,8.0
4173,2019-05-08 19:00:00,24.59169093383166,1.75,1761.0224418425569,74.00000000000001,1.75,730.3494560048441,1971.3475606262011,739.0943607937063,34.145491727492136,9.779195143857368,6.723418987810792,101.82600410622052,43.76767718453145,19.504242030832145,2382.905917481761,1267.8848434430872,364.99498715903997,1849.0378991554217,161.22724504785498,263.7745119116971,6.0
4174,2019-05-08 21:00:00,10.625850851293762,1.6166666666666683,2375.693706103549,47.62379705665398,1.7583333333333344,1788.9076288742885,2406.5785826925007,1868.053000429965,11.088663340058554,8.825872751559281,0.45697820894543106,74.00000000000001,43.76767718453145,2.954885497199843,2843.489133250587,1806.6115437545843,111.25877431427239,2104.338963904,1256.8198753267106,152.97839201260092,8.0
4175,2019-05-08 23:00:00,17.882355092578585,1.75,1758.265399455639,74.00000000000001,1.75,1590.423718094656,1785.8871603295663,1541.4274950857955,33.818323137766015,11.397434405018169,3.088037121343504,74.00000000000001,51.81965761013551,0.0,2182.8772510492067,1326.786538314474,231.61876627525567,2242.703931738185,847.5354434149402,241.49696119281657,12.0
