,datetime,NRMSE,predicted_CCN1,predicted_CCN2,inorg_density,Predicted_CCN,f_org1,f_AS1,f_BC1,f_org2,f_AS2,f_BC2,k1,k2,mass_aitken,mass_accumulation,tot_org_mass,info_mass,season
20,2016-08-18 19:00:00,,,,,,,,,,,,,,,,,,1
21,2016-08-18 21:00:00,,,,,,,,,,,,,,,,,,1
22,2016-08-18 23:00:00,0.02509160755417416,[  1.5042774   13.19479434  34.89341979  94.28298142 226.0754555 ],[125.93392053 261.51099185 332.74861154 392.89166295 423.18116192],1764.8847123812666,[127.43819793 274.70578619 367.64203132 487.17464437 649.25661742],0.6873808294591657,0.25226249535400835,0.0603566751868258,0.6873808294591657,0.2522624953540084,0.0603566751868258,0.27077090352989,0.27077090352989,0.12732808978902418,4.630689039532831,3.270569760934175,"{'total_mass': np.float64(4.758017129321854), 'tot_mass_mode1': np.float64(0.12732808978902418), 'tot_mass_mode2': np.float64(4.630689039532831), 'M_org1': np.float64(0.08752288797263057), 'M_AS1': np.float64(0.029381709020039986), 'M_AN1': np.float64(0.00273839263879849), 'M_BC1': np.float64(0.007685100157555124), 'M_org2': np.float64(3.1830468729615444), 'M_AS2': np.float64(1.068558855687556), 'M_AN2': np.float64(0.09959031663345222), 'M_BC2': np.float64(0.2794929942502774), 'tot_org': np.float64(3.270569760934175), 'tot_AS': np.float64(1.097940564707596), 'tot_AN': np.float64(0.1023287092722507), 'tot_BC': np.float64(0.2871780944078325)}",1
23,2016-08-19 01:00:00,0.027906347286107677,[ 15.98595621  75.03096572 143.86043649 259.02318769 400.25684042],[124.19144932 208.57170786 242.78969221 265.80538962 274.7915366 ],1764.0600278956297,[140.17740553 283.60267358 386.6501287  524.82857731 675.04837702],0.711313318414021,0.22811135028122456,0.06057533130475431,0.7113133184140208,0.22811135028122462,0.0605753313047543,0.23982354018544186,0.23982354018544186,0.5687876756093363,5.475124029626011,4.299114891252299,"{'total_mass': np.float64(6.043911705235348), 'tot_mass_mode1': np.float64(0.5687876756093363), 'tot_mass_mode2': np.float64(5.475124029626011), 'M_org1': np.float64(0.4045862490106747), 'M_AS1': np.float64(0.11690203948348471), 'M_AN1': np.float64(0.01284488522308014), 'M_BC1': np.float64(0.034454501892096666), 'M_org2': np.float64(3.8945286422416237), 'M_AS2': np.float64(1.12529366042018), 'M_AN2': np.float64(0.12364427493498904), 'M_BC2': np.float64(0.33165745202921704), 'tot_org': np.float64(4.299114891252299), 'tot_AS': np.float64(1.2421956999036647), 'tot_AN': np.float64(0.1364891601580692), 'tot_BC': np.float64(0.36611195392131374)}",1
24,2016-08-19 03:00:00,0.06745459743509072,[ 17.41131877  77.56950642 143.24786782 250.91524287 375.43717838],[130.87731423 212.98984862 244.62314265 265.39862352 273.05397597],1764.5756173414793,[148.28863299 290.55935504 387.87101047 516.31386639 648.49115435],0.7162275475038227,0.2242431312282217,0.05952932126795559,0.7162275475038226,0.22424313122822168,0.0595293212679556,0.2567750902582423,0.2567750902582422,0.567359032102541,5.809790616088669,4.567490252588856,"{'total_mass': np.float64(6.37714964819121), 'tot_mass_mode1': np.float64(0.567359032102541), 'tot_mass_mode2': np.float64(5.809790616088669), 'M_org1': np.float64(0.40635816811694553), 'M_AS1': np.float64(0.115724291008679), 'M_AN1': np.float64(0.011502074880607975), 'M_BC1': np.float64(0.033774498096308496), 'M_org2': np.float64(4.16113208447191), 'M_AS2': np.float64(1.1850237008903808), 'M_AN2': np.float64(0.11778193864168171), 'M_BC2': np.float64(0.3458528920846961), 'tot_org': np.float64(4.567490252588856), 'tot_AS': np.float64(1.3007479918990599), 'tot_AN': np.float64(0.12928401352228966), 'tot_BC': np.float64(0.37962739018100455)}",1
25,2016-08-19 05:00:00,0.08928493428220148,[ 22.47691612  99.48329416 182.95089167 319.38539404 475.40052813],[198.01867784 320.65406499 367.60876838 398.18747944 409.28069768],1765.6323886137839,[220.49559396 420.13735915 550.55966005 717.57287348 884.68122581],0.6373990058502977,0.30777891860398743,0.05482207554571471,0.6373990058502977,0.3077789186039875,0.0548220755457147,0.26273551226069347,0.2627355122606935,0.5263095300227016,6.406045486157525,4.418676195514601,"{'total_mass': np.float64(6.932355016180226), 'tot_mass_mode1': np.float64(0.5263095300227016), 'tot_mass_mode2': np.float64(6.406045486157525), 'M_org1': np.float64(0.33546917120600744), 'M_AS1': np.float64(0.15019537517573547), 'M_AN1': np.float64(0.01179160282562451), 'M_BC1': np.float64(0.028853380815334152), 'M_org2': np.float64(4.083207024308593), 'M_AS2': np.float64(1.8281227116384438), 'M_AN2': np.float64(0.14352304061907448), 'M_BC2': np.float64(0.35119270959141247), 'tot_org': np.float64(4.418676195514601), 'tot_AS': np.float64(1.978318086814179), 'tot_AN': np.float64(0.15531464344469897), 'tot_BC': np.float64(0.38004609040674664)}",1
26,2016-08-19 07:00:00,,,,,,,,,,,,,,,,,,1
27,2016-08-19 09:00:00,,,,,,,,,,,,,,,,,,1
28,2016-08-19 11:00:00,0.061251650413160566,[  5.85085102  37.50324993  84.48332756 185.22978097 352.74670883],[ 293.29242561  645.6959265   844.27122199 1021.58738351 1119.12046173],1766.49097372335,[ 299.14327663  683.19917642  928.75454955 1206.81716448 1471.86717056],0.5992216244401245,0.33413451458248217,0.0666438609773931,0.5992216244401244,0.33413451458248217,0.0666438609773931,0.24467379162183917,0.24467379162183922,0.18027544333218834,6.044117288242706,3.7297907237676116,"{'total_mass': np.float64(6.224392731574894), 'tot_mass_mode1': np.float64(0.18027544333218834), 'tot_mass_mode2': np.float64(6.044117288242706), 'M_org1': np.float64(0.10802494400017751), 'M_AS1': np.float64(0.05671340481297853), 'M_AN1': np.float64(0.0035228429359640016), 'M_BC1': np.float64(0.012014251583068267), 'M_org2': np.float64(3.621765779767434), 'M_AS2': np.float64(1.9014374013969018), 'M_AN2': np.float64(0.11811079478966352), 'M_BC2': np.float64(0.40280331228870503), 'tot_org': np.float64(3.7297907237676116), 'tot_AS': np.float64(1.95815080620988), 'tot_AN': np.float64(0.12163363772562752), 'tot_BC': np.float64(0.41481756387177326)}",1
29,2016-08-19 13:00:00,0.03101697796257011,[  3.00137645  24.4773298   63.87825438 158.5609797  352.84712316],[241.08580593 534.67327825 701.30220801 843.93384892 923.21999545],1767.592214454777,[ 244.08718238  559.15060805  765.18046239 1002.49482862 1276.06711862],0.5489286464275197,0.403136398819424,0.04793495475305639,0.5489286464275196,0.4031363988194239,0.0479349547530564,0.31869753161910935,0.3186975316191093,0.16322532648587204,6.286310318460774,3.5403348716666017,"{'total_mass': np.float64(6.449535644946645), 'tot_mass_mode1': np.float64(0.16322532648587204), 'tot_mass_mode2': np.float64(6.286310318460774), 'M_org1': np.float64(0.08959905753057971), 'M_AS1': np.float64(0.06316144908644339), 'M_AN1': np.float64(0.0026406212291958087), 'M_BC1': np.float64(0.007824198639653134), 'M_org2': np.float64(3.450735814136022), 'M_AS2': np.float64(2.4325420427657143), 'M_AN2': np.float64(0.1016984608799479), 'M_BC2': np.float64(0.3013340006790887), 'tot_org': np.float64(3.5403348716666017), 'tot_AS': np.float64(2.4957034918521575), 'tot_AN': np.float64(0.10433908210914371), 'tot_BC': np.float64(0.30915819931874183)}",1
30,2016-08-19 15:00:00,,,,,,,,,,,,,,,,,,1
31,2016-08-19 17:00:00,,,,,,,,,,,,,,,,,,1
32,2016-08-19 19:00:00,,,,,,,,,,,,,,,,,,1
